url,images,description,title
http://stlouis.craigslist.org/ppd/3826776404.html,,"<section id=""postingbody"">
		Side by Side Refrigerators On Sale starting at $200  <br><br> Frosty's Appliance<br> 7024 Highway 61/67<br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> All Come With a Warranty and Delivery is Available!<br><br> Located 1/4 Mile South of Highway M on 61/67<br> Open until 6 PM Weekdays<br><br><br> '<a href=""http://s1169.photobucket.com/user/markwhitley1983/media/sxs_zps80a59136.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/sxs_zps80a59136.jpg"" border=""0"" alt="" photo sxs_zps80a59136.jpg""></a><a href=""http://s1169.photobucket.com/user/markwhitley1983/media/refrig_zps44106738.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/refrig_zps44106738.jpg"" border=""0"" alt="" photo refrig_zps44106738.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3791210131.html,,"<section id=""postingbody"">
		Everything On Sale This Week For Your Home !<br>
Must See To Believe ,Prices Are Out Of This World .<br>
Call 314**612**0032** Will Deliver Same Day .
	</section>","
  "
http://stlouis.craigslist.org/ppd/3791211927.html,,"<section id=""postingbody"">
		We carry all brand-new l.g. &amp; samsung,,,,   We  Also  Have Full  @ Stock&gt;&gt; Of Refrigerators,,Ranges,, Microwaves  ,,In  the  Box &gt;&gt;<br>
GE Profile ,Whirlpool,,LG ,,Samsung ,,CALL  #314-614-7434****OR*****314***612**0032
	</section>","
  "
http://stlouis.craigslist.org/ppd/3791207607.html,,"<section id=""postingbody"">
		Brand New ,Refrigerators Different Styles &amp; Models Starting @ $799.00 <br>
Call Me For The Best Prices @ 314-612-0032-In Stainless ,White &amp; Black 
	</section>","
  "
http://stlouis.craigslist.org/ppd/3783844321.html,,"<section id=""postingbody"">
		This is one beautiful,Refrigerator,,,&amp; it Retails for $10,000. I am selling it for $2,000,----Call -314***660***4133-Can Deliver it too....<br>
Touch SensorÃ¢â€žÂ¢ Electronic Controls Give Digital Readout of Interior Temperature<br><br>
Exterior<br>
Stainless Steel Models Offer Wrapped Doors and Pro-StyleÃ‚Â® rounded handles.<br>
Grille Removes Easily for Servicing the Refrigerator without Damaging Cabinets<br>
Backlit Touch Sensor Ice and Water Dispenser Offers Style and Convenience<br>
Built-in Design Lets You Create A Refrigerator Personalized for the Way You Live<br></section>","
  "
http://stlouis.craigslist.org/ppd/3792011325.html,,"<section id=""postingbody"">
		call    314---440---8519  or 314-612-0032---<br>
ranges&gt;&gt;&gt;&gt;&gt;fridges....a-l-l-  brand-new- -   GAS  ,,ELECTRIC,,RANGES <br>
 DRYERS ,,,BLACK  SIDE BY SIDE  ,,,3  or  4  door  french  ,,  cabinet depth  31  cu,ft <br>
in  all  colors  and  styles   from  $799.99  to  $1,199.00          <br>
ranges  smooth top 5-burners-convection  oven  -double  oven <br>
$499.00 to  $649.00 in  white ,,black  stainless 
	</section>","
  "
http://stlouis.craigslist.org/ppd/3826788036.html,,"<section id=""postingbody"">
		Washers On Sale starting at $125  <br><br> Frosty's Appliance<br> 7024 Highway 61/67<br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> All Come With a Warranty and Delivery is Available!<br><br> Located 1/4 Mile South of Highway M on 61/67<br> Open until 6 PM Weekdays<br><br><br> '<a href=""http://s1169.photobucket.com/user/markwhitley1983/media/washeranddryer3_zps9f626457.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/washeranddryer3_zps9f626457.jpg"" border=""0"" alt="" photo washeranddryer3_zps9f626457.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3826793149.html,,"<section id=""postingbody"">
		Top Mount Refrigerators On Sale starting at $150  <br><br> Frosty's Appliance<br> 7024 Highway 61/67<br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> All Come With a Warranty and Delivery is Available!<br><br> Located 1/4 Mile South of Highway M on 61/67<br> Open until 6 PM Weekdays<br><br><br> '<a href=""http://s1169.photobucket.com/user/markwhitley1983/media/topmounts_zps4c9ea55d.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/topmounts_zps4c9ea55d.jpg"" border=""0"" alt="" photo topmounts_zps4c9ea55d.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3791173984.html,,"<section id=""postingbody"">
		Looking for Brand New Refrigerators ,Ranges ,Dish  Washers , Washers &amp; Dryers <br>
Call 314-612-0032 Can Deliver Too !!!
	</section>","
  "
http://stlouis.craigslist.org/ppd/3826794309.html,,"<section id=""postingbody"">
		314-614-7434<br><br>
ALL NEW APPLIANCES<br>
NEW BLACK OR STAINLESS FRENCH DOORS FROM $799<br>
MICROVENTS, STOVES, DISHWASHERS CHEAP!! <br><br>
OPEN TO THE PUBLIC<br>
13574 NORTHWEST INDUSTRIAL <br>
BRIDGETON, MO 63044<br>
10 AM-7 PM MONDAY THRU SATURDAY
	</section>","
  "
http://stlouis.craigslist.org/ppd/3826797482.html,,"<section id=""postingbody"">
		On Sale At Frosty's Appliance<br><br> Washers-Dryers-Stoves- Refrigerators<br><br> All Appliances come with a 100% Warranty and Delivery is Available!<br><br> Open 9am to 7pm Monday through Friday and 9am to 5pm on Saturday.<br><br> 7024 Highway 61/67 <br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> Located in the old Kohler City Hardware Building.<br><br> '<a href=""http://s1169.beta.photobucket.com/user/markwhitley1983/media/frostys_zps761756d7.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/frostys_zps761756d7.jpg"" border=""0"" alt="" photo frostys_zps761756d7.jpg""></a><a href=""http://s1169.beta.photobucket.com/user/markwhitley1983/media/1_zpsf5f9f78a.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/1_zpsf5f9f78a.jpg"" border=""0"" alt="" photo 1_zpsf5f9f78a.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3826797680.html,,"<section id=""postingbody"">
		Washers On Sale starting at $125  <br><br> Frosty's Appliance<br> 7024 Highway 61/67<br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> All Come With a Warranty and Delivery is Available!<br><br> Located 1/4 Mile South of Highway M on 61/67<br> Open until 6 PM Weekdays<br><br><br> '<a href=""http://s1169.photobucket.com/user/markwhitley1983/media/washeranddryer3_zps9f626457.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/washeranddryer3_zps9f626457.jpg"" border=""0"" alt="" photo washeranddryer3_zps9f626457.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3826802242.html,,"<section id=""postingbody"">
		Gas Dryers On Sale starting at $125  <br><br> Frosty's Appliance<br> 7024 Highway 61/67<br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> All Come With a Warranty and Delivery is Available!<br><br> Located 1/4 Mile South of Highway M on 61/67<br> Open until 6 PM Weekdays<br><br><br> '<a href=""http://s1169.photobucket.com/user/markwhitley1983/media/fi18F_zps3aff529f.jpg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/fi18F_zps3aff529f.jpg"" border=""0"" alt="" photo fi18F_zps3aff529f.jpg""></a>

	</section>","
  "
http://stlouis.craigslist.org/ppd/3826814205.html,,"<section id=""postingbody"">
		On Sale At Frosty's Appliance<br><br> Super Capacity Heavy Duty Washer and Dryer Sets<br><br> All Appliances come with a 100% Warranty and Delivery is Available!<br><br> Open 9am to 7pm Monday through Friday and 9am to 5pm on Saturday.<br><br> 7024 Highway 61/67 <br> Barnhart, MO 63012<br><br> 636-487-0522<br><br> Located in the old Kohler City Hardware Building.<br><br> '<a href=""http://s1169.beta.photobucket.com/user/markwhitley1983/media/washeranddryer_zps5f5dc69a.jpeg.html"" target=""_blank"" rel=""nofollow""><img src=""http://i1169.photobucket.com/albums/r511/markwhitley1983/washeranddryer_zps5f5dc69a.jpeg"" border=""0"" alt="" photo washeranddryer_zps5f5dc69a.jpeg""></a>

	</section>","
  "
